control_year,control_type,facade,segment,control_month,number_controls,number_controls_ytd,target_number_of_controls_year,infraction_rate,infraction_rate_ytd
2020,SEA_CONTROL,Corse,Hors segment,9,4,53,,0.0,0.0943396226415094
2020,SEA_CONTROL,Corse,Hors segment,10,2,55,,0.0,0.0909090909090909
2020,SEA_CONTROL,Corse,Hors segment,11,11,66,,0.0,0.0757575757575758
2020,SEA_CONTROL,Hors façade,Hors segment,1,4,4,,0.75,0.75
2020,SEA_CONTROL,Hors façade,Hors segment,3,2,6,,0.0,0.5
2020,SEA_CONTROL,Hors façade,Hors segment,4,3,9,,0.333333333333333,0.444444444444444
2020,SEA_CONTROL,Hors façade,Hors segment,6,4,13,,0.25,0.384615384615385
2020,SEA_CONTROL,Hors façade,Hors segment,7,1,14,,0.0,0.357142857142857
2020,SEA_CONTROL,Hors façade,Hors segment,10,1,15,,1.0,0.4
2020,SEA_CONTROL,Hors façade,Hors segment,11,6,21,,0.333333333333333,0.380952380952381
2020,SEA_CONTROL,Hors façade,Hors segment,12,1,22,,0.0,0.363636363636364
2020,SEA_CONTROL,Mayotte,Hors segment,1,2,2,,1.0,1.0
2020,SEA_CONTROL,Mayotte,Hors segment,2,5,7,,1.0,1.0
2020,SEA_CONTROL,Mayotte,Hors segment,3,9,16,,0.555555555555556,0.75
2020,SEA_CONTROL,Mayotte,Hors segment,5,7,23,,1.0,0.826086956521739
2020,SEA_CONTROL,Mayotte,Hors segment,6,3,26,,0.666666666666667,0.807692307692308
2020,SEA_CONTROL,Mayotte,Hors segment,7,4,30,,0.75,0.8
2020,SEA_CONTROL,Mayotte,Hors segment,8,4,34,,0.75,0.794117647058823
2020,SEA_CONTROL,Mayotte,Hors segment,9,6,40,,1.0,0.825
2020,SEA_CONTROL,Mayotte,Hors segment,10,1,41,,0.0,0.804878048780488
2020,SEA_CONTROL,Mayotte,Hors segment,11,1,42,,1.0,0.80952380952381
2021,AIR_CONTROL,Sud Océan Indien,Hors segment,12,3,3,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,3,2,2,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,6,1,3,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,7,1,4,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,8,1,5,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,9,1,6,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,10,2,8,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,11,1,9,,1.0,1.0
2021,AIR_CONTROL,MED,Hors segment,12,2,11,,1.0,1.0
2021,AIR_CONTROL,SA,Hors segment,2,1,1,,1.0,1.0
2021,AIR_CONTROL,SA,Hors segment,6,1,2,,1.0,1.0
2021,AIR_CONTROL,SA,Hors segment,8,3,5,,1.0,1.0
2021,AIR_CONTROL,SA,Hors segment,12,1,6,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,2,6,6,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,3,14,20,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,4,5,25,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,6,3,28,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,7,1,29,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,8,1,30,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,9,1,31,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,11,2,33,,1.0,1.0
2021,AIR_CONTROL,MEMN,Hors segment,12,3,36,,1.0,1.0
2021,AIR_CONTROL,Guyane,Hors segment,10,6,6,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,1,10,10,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,2,3,13,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,3,3,16,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,4,6,22,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,7,1,23,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,9,3,26,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,10,1,27,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,11,7,34,,1.0,1.0
2021,AIR_CONTROL,NAMO,Hors segment,12,3,37,,1.0,1.0
2021,AIR_CONTROL,Hors façade,Hors segment,8,1,1,,1.0,1.0
2021,AIR_CONTROL,Mayotte,Hors segment,9,2,2,,1.0,1.0
2021,AIR_CONTROL,Mayotte,Hors segment,12,4,6,,1.0,1.0
2021,LAND_CONTROL,Martinique,Hors segment,1,5,5,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,2,5,10,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,3,5,15,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,4,3,18,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,5,6,24,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,6,6,30,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,7,8,38,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,8,3,41,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,9,6,47,,0.0,0.0
2021,LAND_CONTROL,Martinique,Hors segment,10,8,55,,0.125,0.0181818181818182
2021,LAND_CONTROL,Martinique,Hors segment,11,4,59,,0.0,0.0169491525423729
2021,LAND_CONTROL,Martinique,Hors segment,12,6,65,,0.166666666666667,0.0307692307692308
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,1,8,8,,0.0,0.0
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,2,3,11,,0.0,0.0
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,3,7,18,,0.142857142857143,0.0555555555555556
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,4,5,23,,0.0,0.0434782608695652
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,5,5,28,,0.0,0.0357142857142857
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,6,10,38,,0.1,0.0526315789473684
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,7,8,46,,0.0,0.0434782608695652
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,8,6,52,,0.0,0.0384615384615385
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,9,7,59,,0.0,0.0338983050847458
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,10,7,66,,0.0,0.0303030303030303
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,11,6,72,,0.0,0.0277777777777778
2021,LAND_CONTROL,Sud Océan Indien,Hors segment,12,2,74,,0.0,0.027027027027027
2021,LAND_CONTROL,Guadeloupe,Hors segment,3,1,1,,0.0,0.0
2021,LAND_CONTROL,Guadeloupe,Hors segment,6,2,3,,0.5,0.333333333333333
2021,LAND_CONTROL,Guadeloupe,Hors segment,9,1,4,,1.0,0.5
2021,LAND_CONTROL,MED,Hors segment,1,10,10,,0.2,0.2
2021,LAND_CONTROL,MED,Hors segment,2,25,35,,0.08,0.114285714285714
2021,LAND_CONTROL,MED,Hors segment,3,51,86,,0.0196078431372549,0.0581395348837209
2021,LAND_CONTROL,MED,Hors segment,4,41,127,,0.0,0.0393700787401575
2021,LAND_CONTROL,MED,Hors segment,5,48,175,,0.0,0.0285714285714286
2021,LAND_CONTROL,MED,Hors segment,6,20,195,,0.0,0.0256410256410256
2021,LAND_CONTROL,MED,Hors segment,7,46,241,,0.0434782608695652,0.029045643153527
2021,LAND_CONTROL,MED,Hors segment,8,62,303,,0.032258064516129,0.0297029702970297
2021,LAND_CONTROL,MED,Hors segment,9,58,361,,0.0344827586206897,0.0304709141274238
2021,LAND_CONTROL,MED,Hors segment,10,69,430,,0.072463768115942,0.0372093023255814
2021,LAND_CONTROL,MED,Hors segment,11,43,473,,0.0,0.0338266384778013
2021,LAND_CONTROL,MED,Hors segment,12,27,500,,0.111111111111111,0.038
2021,LAND_CONTROL,SA,Hors segment,1,37,37,,0.027027027027027,0.027027027027027
2021,LAND_CONTROL,SA,Hors segment,2,51,88,,0.0392156862745098,0.0340909090909091
2021,LAND_CONTROL,SA,Hors segment,3,30,118,,0.0,0.0254237288135593
2021,LAND_CONTROL,SA,Hors segment,4,22,140,,0.0,0.0214285714285714
2021,LAND_CONTROL,SA,Hors segment,5,33,173,,0.0606060606060606,0.0289017341040462
2021,LAND_CONTROL,SA,Hors segment,6,33,206,,0.0909090909090909,0.0388349514563107
2021,LAND_CONTROL,SA,Hors segment,7,27,233,,0.037037037037037,0.0386266094420601
2021,LAND_CONTROL,SA,Hors segment,8,27,260,,0.037037037037037,0.0384615384615385
2021,LAND_CONTROL,SA,Hors segment,9,25,285,,0.04,0.0385964912280702
2021,LAND_CONTROL,SA,Hors segment,10,8,293,,0.0,0.037542662116041
2021,LAND_CONTROL,SA,Hors segment,11,36,329,,0.0277777777777778,0.0364741641337386
2021,LAND_CONTROL,SA,Hors segment,12,38,367,,0.131578947368421,0.0463215258855586
2021,LAND_CONTROL,MEMN,Hors segment,1,88,88,,0.102272727272727,0.102272727272727
2021,LAND_CONTROL,MEMN,Hors segment,2,57,145,,0.0526315789473684,0.0827586206896552
2021,LAND_CONTROL,MEMN,Hors segment,3,57,202,,0.175438596491228,0.108910891089109
2021,LAND_CONTROL,MEMN,Hors segment,4,40,242,,0.2,0.12396694214876
2021,LAND_CONTROL,MEMN,Hors segment,5,25,267,,0.08,0.119850187265918
2021,LAND_CONTROL,MEMN,Hors segment,6,31,298,,0.129032258064516,0.120805369127517
2021,LAND_CONTROL,MEMN,Hors segment,7,30,328,,0.166666666666667,0.125
2021,LAND_CONTROL,MEMN,Hors segment,8,30,358,,0.166666666666667,0.128491620111732
2021,LAND_CONTROL,MEMN,Hors segment,9,37,395,,0.027027027027027,0.118987341772152
2021,LAND_CONTROL,MEMN,Hors segment,10,73,468,,0.191780821917808,0.13034188034188
2021,LAND_CONTROL,MEMN,Hors segment,11,66,534,,0.106060606060606,0.127340823970037
2021,LAND_CONTROL,MEMN,Hors segment,12,53,587,,0.320754716981132,0.144804088586031
2021,LAND_CONTROL,Guyane,Hors segment,1,1,1,,0.0,0.0
2021,LAND_CONTROL,Guyane,Hors segment,2,1,2,,0.0,0.0
2021,LAND_CONTROL,Guyane,Hors segment,3,4,6,,0.0,0.0
2021,LAND_CONTROL,Guyane,Hors segment,4,8,14,,0.125,0.0714285714285714
2021,LAND_CONTROL,Guyane,Hors segment,5,4,18,,0.0,0.0555555555555556
2021,LAND_CONTROL,Guyane,Hors segment,6,3,21,,0.0,0.0476190476190476
2021,LAND_CONTROL,Guyane,Hors segment,7,1,22,,1.0,0.0909090909090909
2021,LAND_CONTROL,Guyane,Hors segment,8,2,24,,0.0,0.0833333333333333
2021,LAND_CONTROL,Guyane,Hors segment,9,5,29,,0.0,0.0689655172413793
2021,LAND_CONTROL,Guyane,Hors segment,10,7,36,,0.0,0.0555555555555556
2021,LAND_CONTROL,Guyane,Hors segment,11,1,37,,0.0,0.0540540540540541
2021,LAND_CONTROL,Guyane,Hors segment,12,1,38,,1.0,0.0789473684210526
2021,LAND_CONTROL,NAMO,Hors segment,1,201,201,,0.0398009950248756,0.0398009950248756
2021,LAND_CONTROL,NAMO,Hors segment,2,122,323,,0.040983606557377,0.0402476780185759
2021,LAND_CONTROL,NAMO,Hors segment,3,77,400,,0.0649350649350649,0.045
2021,LAND_CONTROL,NAMO,Hors segment,4,46,446,,0.108695652173913,0.0515695067264574
2021,LAND_CONTROL,NAMO,Hors segment,5,44,490,,0.0681818181818182,0.0530612244897959
2021,LAND_CONTROL,NAMO,Hors segment,6,38,528,,0.0,0.0492424242424242
2021,LAND_CONTROL,NAMO,Hors segment,7,41,569,,0.0731707317073171,0.0509666080843585
2021,LAND_CONTROL,NAMO,Hors segment,8,61,630,,0.0819672131147541,0.053968253968254
2021,LAND_CONTROL,NAMO,Hors segment,9,68,698,,0.0735294117647059,0.0558739255014327
2021,LAND_CONTROL,NAMO,Hors segment,10,64,762,,0.03125,0.0538057742782152
2021,LAND_CONTROL,NAMO,Hors segment,11,47,809,,0.0425531914893617,0.0531520395550062
2021,LAND_CONTROL,NAMO,Hors segment,12,59,868,,0.0677966101694915,0.054147465437788
2021,LAND_CONTROL,Corse,Hors segment,2,2,2,,0.0,0.0
2021,LAND_CONTROL,Corse,Hors segment,3,2,4,,0.0,0.0
2021,LAND_CONTROL,Corse,Hors segment,4,2,6,,0.0,0.0
2021,LAND_CONTROL,Corse,Hors segment,5,2,8,,0.5,0.125
2021,LAND_CONTROL,Corse,Hors segment,6,7,15,,0.0,0.0666666666666667
2021,LAND_CONTROL,Corse,Hors segment,7,3,18,,0.0,0.0555555555555556
2021,LAND_CONTROL,Corse,Hors segment,8,4,22,,0.0,0.0454545454545455
2021,LAND_CONTROL,Corse,Hors segment,9,7,29,,0.0,0.0344827586206897
2021,LAND_CONTROL,Corse,Hors segment,12,3,32,,0.333333333333333,0.0625
2021,LAND_CONTROL,Hors façade,Hors segment,1,2,2,,0.0,0.0
2021,LAND_CONTROL,Hors façade,Hors segment,2,2,4,,0.0,0.0
2021,LAND_CONTROL,Hors façade,Hors segment,3,5,9,,0.0,0.0
2021,LAND_CONTROL,Hors façade,Hors segment,4,2,11,,0.0,0.0
2021,LAND_CONTROL,Hors façade,Hors segment,5,1,12,,1.0,0.0833333333333333
2021,LAND_CONTROL,Hors façade,Hors segment,7,1,13,,0.0,0.0769230769230769
2021,LAND_CONTROL,Hors façade,Hors segment,8,1,14,,0.0,0.0714285714285714
2021,LAND_CONTROL,Hors façade,Hors segment,9,1,15,,0.0,0.0666666666666667
2021,LAND_CONTROL,Hors façade,Hors segment,10,5,20,,0.0,0.05
2021,LAND_CONTROL,Hors façade,Hors segment,12,1,21,,0.0,0.0476190476190476
2021,LAND_CONTROL,Mayotte,Hors segment,5,1,1,,0.0,0.0
2021,LAND_CONTROL,Mayotte,Hors segment,10,1,2,,1.0,0.5
2021,SEA_CONTROL,Martinique,Hors segment,1,2,2,,0.0,0.0
2021,SEA_CONTROL,Martinique,Hors segment,2,2,4,,0.0,0.0
2021,SEA_CONTROL,Martinique,Hors segment,3,4,8,,0.0,0.0
2021,SEA_CONTROL,Martinique,Hors segment,4,7,15,,0.0,0.0
2021,SEA_CONTROL,Martinique,Hors segment,5,4,19,,0.25,0.0526315789473684
2021,SEA_CONTROL,Martinique,Hors segment,6,5,24,,0.4,0.125
2021,SEA_CONTROL,Martinique,Hors segment,7,1,25,,0.0,0.12
2021,SEA_CONTROL,Martinique,Hors segment,8,2,27,,0.0,0.111111111111111
2021,SEA_CONTROL,Martinique,Hors segment,9,5,32,,0.0,0.09375
2021,SEA_CONTROL,Martinique,Hors segment,10,2,34,,0.0,0.0882352941176471
2021,SEA_CONTROL,Martinique,Hors segment,11,2,36,,0.5,0.111111111111111
2021,SEA_CONTROL,Martinique,Hors segment,12,16,52,,0.0625,0.0961538461538462
2021,SEA_CONTROL,Sud Océan Indien,Hors segment,3,1,1,,0.0,0.0
2021,SEA_CONTROL,Sud Océan Indien,Hors segment,5,1,2,,0.0,0.0
2021,SEA_CONTROL,Sud Océan Indien,Hors segment,7,2,4,,1.0,0.5
2021,SEA_CONTROL,Sud Océan Indien,Hors segment,8,2,6,,0.0,0.333333333333333
2021,SEA_CONTROL,Sud Océan Indien,Hors segment,9,2,8,,0.0,0.25
2021,SEA_CONTROL,Sud Océan Indien,Hors segment,12,6,14,,0.166666666666667,0.214285714285714
2021,SEA_CONTROL,Guadeloupe,Hors segment,1,6,6,,0.166666666666667,0.166666666666667
2021,SEA_CONTROL,Guadeloupe,Hors segment,2,4,10,,0.25,0.2
2021,SEA_CONTROL,Guadeloupe,Hors segment,3,12,22,,0.0833333333333333,0.136363636363636
2021,SEA_CONTROL,Guadeloupe,Hors segment,4,2,24,,0.5,0.166666666666667
2021,SEA_CONTROL,Guadeloupe,Hors segment,5,4,28,,0.25,0.178571428571429
2021,SEA_CONTROL,Guadeloupe,Hors segment,6,4,32,,0.25,0.1875
2021,SEA_CONTROL,Guadeloupe,Hors segment,7,5,37,,0.2,0.189189189189189
2021,SEA_CONTROL,Guadeloupe,Hors segment,8,3,40,,0.333333333333333,0.2
2021,SEA_CONTROL,Guadeloupe,Hors segment,9,16,56,,0.125,0.178571428571429
2021,SEA_CONTROL,Guadeloupe,Hors segment,10,9,65,,0.555555555555556,0.230769230769231
2021,SEA_CONTROL,Guadeloupe,Hors segment,11,7,72,,0.142857142857143,0.222222222222222
2021,SEA_CONTROL,MED,Hors segment,1,23,23,,0.260869565217391,0.260869565217391
2021,SEA_CONTROL,MED,Hors segment,2,46,69,,0.195652173913043,0.217391304347826
2021,SEA_CONTROL,MED,Hors segment,3,91,160,,0.120879120879121,0.1625
2021,SEA_CONTROL,MED,Hors segment,4,55,215,,0.218181818181818,0.176744186046512
2021,SEA_CONTROL,MED,Hors segment,5,36,251,,0.194444444444444,0.179282868525896
2021,SEA_CONTROL,MED,Hors segment,6,73,324,,0.10958904109589,0.16358024691358
2021,SEA_CONTROL,MED,Hors segment,7,49,373,,0.0,0.142091152815013
2021,SEA_CONTROL,MED,Hors segment,8,28,401,,0.0357142857142857,0.134663341645885
2021,SEA_CONTROL,MED,Hors segment,9,39,440,,0.153846153846154,0.136363636363636
2021,SEA_CONTROL,MED,Hors segment,10,41,481,,0.0487804878048781,0.128898128898129
2021,SEA_CONTROL,MED,Hors segment,11,11,492,,0.363636363636364,0.134146341463415
2021,SEA_CONTROL,MED,Hors segment,12,34,526,,0.176470588235294,0.136882129277567
2021,SEA_CONTROL,SA,Hors segment,1,34,34,,0.117647058823529,0.117647058823529
2021,SEA_CONTROL,SA,Hors segment,2,17,51,,0.0,0.0784313725490196
2021,SEA_CONTROL,SA,Hors segment,3,35,86,,0.0571428571428571,0.0697674418604651
2021,SEA_CONTROL,SA,Hors segment,4,37,123,,0.189189189189189,0.105691056910569
2021,SEA_CONTROL,SA,Hors segment,5,46,169,,0.0,0.0769230769230769
2021,SEA_CONTROL,SA,Hors segment,6,62,231,,0.17741935483871,0.103896103896104
2021,SEA_CONTROL,SA,Hors segment,7,21,252,,0.0,0.0952380952380952
2021,SEA_CONTROL,SA,Hors segment,8,30,282,,0.0333333333333333,0.0886524822695035
2021,SEA_CONTROL,SA,Hors segment,9,36,318,,0.0,0.0786163522012579
2021,SEA_CONTROL,SA,Hors segment,10,11,329,,0.181818181818182,0.0820668693009119
2021,SEA_CONTROL,SA,Hors segment,11,34,363,,0.147058823529412,0.0881542699724518
2021,SEA_CONTROL,SA,Hors segment,12,13,376,,0.0769230769230769,0.0877659574468085
2021,SEA_CONTROL,MEMN,Hors segment,1,26,26,,0.153846153846154,0.153846153846154
2021,SEA_CONTROL,MEMN,Hors segment,2,32,58,,0.125,0.137931034482759
2021,SEA_CONTROL,MEMN,Hors segment,3,34,92,,0.0588235294117647,0.108695652173913
2021,SEA_CONTROL,MEMN,Hors segment,4,44,136,,0.159090909090909,0.125
2021,SEA_CONTROL,MEMN,Hors segment,5,26,162,,0.153846153846154,0.12962962962963
2021,SEA_CONTROL,MEMN,Hors segment,6,37,199,,0.0810810810810811,0.120603015075377
2021,SEA_CONTROL,MEMN,Hors segment,7,10,209,,0.0,0.114832535885167
2021,SEA_CONTROL,MEMN,Hors segment,8,21,230,,0.142857142857143,0.117391304347826
2021,SEA_CONTROL,MEMN,Hors segment,9,12,242,,0.166666666666667,0.119834710743802
2021,SEA_CONTROL,MEMN,Hors segment,10,25,267,,0.16,0.123595505617978
2021,SEA_CONTROL,MEMN,Hors segment,11,19,286,,0.263157894736842,0.132867132867133
2021,SEA_CONTROL,MEMN,Hors segment,12,8,294,,0.5,0.142857142857143
2021,SEA_CONTROL,Guyane,Hors segment,1,6,6,,0.666666666666667,0.666666666666667
2021,SEA_CONTROL,Guyane,Hors segment,2,5,11,,0.8,0.727272727272727
2021,SEA_CONTROL,Guyane,Hors segment,3,12,23,,0.75,0.739130434782609
2021,SEA_CONTROL,Guyane,Hors segment,4,5,28,,0.4,0.678571428571429
2021,SEA_CONTROL,Guyane,Hors segment,5,14,42,,0.928571428571429,0.761904761904762
2021,SEA_CONTROL,Guyane,Hors segment,6,9,51,,0.888888888888889,0.784313725490196
2021,SEA_CONTROL,Guyane,Hors segment,7,5,56,,0.6,0.767857142857143
2021,SEA_CONTROL,Guyane,Hors segment,8,7,63,,0.857142857142857,0.777777777777778
2021,SEA_CONTROL,Guyane,Hors segment,9,9,72,,0.888888888888889,0.791666666666667
2021,SEA_CONTROL,Guyane,Hors segment,10,8,80,,1.0,0.8125
2021,SEA_CONTROL,Guyane,Hors segment,11,4,84,,1.0,0.821428571428571
2021,SEA_CONTROL,Guyane,Hors segment,12,3,87,,1.0,0.827586206896552
2021,SEA_CONTROL,NAMO,Hors segment,1,52,52,,0.0576923076923077,0.0576923076923077
2021,SEA_CONTROL,NAMO,Hors segment,2,33,85,,0.0606060606060606,0.0588235294117647
2021,SEA_CONTROL,NAMO,Hors segment,3,69,154,,0.159420289855072,0.103896103896104
2021,SEA_CONTROL,NAMO,Hors segment,4,50,204,,0.12,0.107843137254902
2021,SEA_CONTROL,NAMO,Hors segment,5,51,255,,0.0784313725490196,0.101960784313725
2021,SEA_CONTROL,NAMO,Hors segment,6,61,316,,0.147540983606557,0.110759493670886
2021,SEA_CONTROL,NAMO,Hors segment,7,16,332,,0.125,0.11144578313253
2021,SEA_CONTROL,NAMO,Hors segment,8,36,368,,0.0833333333333333,0.108695652173913
2021,SEA_CONTROL,NAMO,Hors segment,9,58,426,,0.0862068965517241,0.105633802816901
2021,SEA_CONTROL,NAMO,Hors segment,10,53,479,,0.0943396226415094,0.104384133611691
2021,SEA_CONTROL,NAMO,Hors segment,11,64,543,,0.125,0.106813996316759
2021,SEA_CONTROL,NAMO,Hors segment,12,28,571,,0.107142857142857,0.106830122591944
2021,SEA_CONTROL,Corse,Hors segment,1,3,3,,0.0,0.0
2021,SEA_CONTROL,Corse,Hors segment,3,2,5,,0.0,0.0
2021,SEA_CONTROL,Corse,Hors segment,4,2,7,,0.0,0.0
2021,SEA_CONTROL,Corse,Hors segment,5,15,22,,0.0666666666666667,0.0454545454545455
2021,SEA_CONTROL,Corse,Hors segment,6,18,40,,0.222222222222222,0.125
2021,SEA_CONTROL,Corse,Hors segment,7,4,44,,0.0,0.113636363636364
2021,SEA_CONTROL,Corse,Hors segment,8,6,50,,0.0,0.1
2021,SEA_CONTROL,Corse,Hors segment,9,8,58,,0.0,0.0862068965517241
2021,SEA_CONTROL,Corse,Hors segment,10,1,59,,0.0,0.0847457627118644
2021,SEA_CONTROL,Corse,Hors segment,11,1,60,,0.0,0.0833333333333333
2021,SEA_CONTROL,Corse,Hors segment,12,3,63,,0.0,0.0793650793650794
2021,SEA_CONTROL,Hors façade,Hors segment,1,2,2,,0.5,0.5
2021,SEA_CONTROL,Hors façade,Hors segment,2,2,4,,0.5,0.5
2021,SEA_CONTROL,Hors façade,Hors segment,3,1,5,,1.0,0.6
2021,SEA_CONTROL,Hors façade,Hors segment,4,2,7,,1.0,0.714285714285714
2021,SEA_CONTROL,Hors façade,Hors segment,5,8,15,,0.0,0.333333333333333
2021,SEA_CONTROL,Hors façade,Hors segment,6,1,16,,0.0,0.3125
2021,SEA_CONTROL,Hors façade,Hors segment,7,1,17,,0.0,0.294117647058824
2021,SEA_CONTROL,Hors façade,Hors segment,9,3,20,,0.333333333333333,0.3
2021,SEA_CONTROL,Hors façade,Hors segment,10,1,21,,0.0,0.285714285714286
2021,SEA_CONTROL,Hors façade,Hors segment,11,6,27,,0.166666666666667,0.259259259259259
2021,SEA_CONTROL,Hors façade,Hors segment,12,2,29,,0.0,0.241379310344828
2021,SEA_CONTROL,Mayotte,Hors segment,3,5,5,,0.8,0.8
2021,SEA_CONTROL,Mayotte,Hors segment,4,3,8,,1.0,0.875
2021,SEA_CONTROL,Mayotte,Hors segment,5,7,15,,0.714285714285714,0.8
2021,SEA_CONTROL,Mayotte,Hors segment,6,3,18,,0.666666666666667,0.777777777777778
2021,SEA_CONTROL,Mayotte,Hors segment,7,3,21,,0.666666666666667,0.761904761904762
2021,SEA_CONTROL,Mayotte,Hors segment,9,2,23,,1.0,0.782608695652174
2021,SEA_CONTROL,Mayotte,Hors segment,12,1,24,,1.0,0.791666666666667
2022,AIR_CONTROL,Martinique,Hors segment,4,2,2,,1.0,1.0
2022,AIR_CONTROL,Martinique,Hors segment,7,1,3,,1.0,1.0
2022,AIR_CONTROL,Martinique,Hors segment,8,3,6,,1.0,1.0
2022,AIR_CONTROL,MED,Hors segment,1,2,2,,1.0,1.0
2022,AIR_CONTROL,MED,Hors segment,2,4,6,,1.0,1.0
2022,AIR_CONTROL,MED,Hors segment,3,1,7,,1.0,1.0
2022,AIR_CONTROL,MED,Hors segment,4,2,9,,1.0,1.0
2022,AIR_CONTROL,MED,Hors segment,6,11,20,,1.0,1.0
2022,AIR_CONTROL,MED,Hors segment,10,1,21,,1.0,1.0
2022,AIR_CONTROL,MED,Hors segment,12,2,23,,1.0,1.0
2022,AIR_CONTROL,MED,MED05,12,1,1,,1.0,1.0
2022,AIR_CONTROL,SA,Hors segment,1,2,2,,1.0,1.0
2022,AIR_CONTROL,SA,Hors segment,4,3,5,,1.0,1.0
2022,AIR_CONTROL,SA,Hors segment,6,1,6,,1.0,1.0
2022,AIR_CONTROL,MEMN,FR_SCE,1,3,3,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,1,7,7,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,2,1,8,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,3,2,10,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,4,2,12,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,5,5,17,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,6,1,18,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,7,3,21,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,11,5,26,,1.0,1.0
2022,AIR_CONTROL,MEMN,Hors segment,12,7,33,,1.0,1.0
2022,AIR_CONTROL,Guyane,Hors segment,2,1,1,,1.0,1.0
2022,AIR_CONTROL,Guyane,Hors segment,3,24,25,,1.0,1.0
2022,AIR_CONTROL,Guyane,Hors segment,4,10,35,,1.0,1.0
2022,AIR_CONTROL,Guyane,Hors segment,8,34,69,,1.0,1.0
2022,AIR_CONTROL,Guyane,Hors segment,9,15,84,,1.0,1.0
2022,AIR_CONTROL,Guyane,Hors segment,10,10,94,,1.0,1.0
2022,AIR_CONTROL,Guyane,Hors segment,11,11,105,,1.0,1.0
2022,AIR_CONTROL,NAMO,Hors segment,1,3,3,,1.0,1.0
2022,AIR_CONTROL,NAMO,Hors segment,2,3,6,,1.0,1.0
2022,AIR_CONTROL,NAMO,Hors segment,3,2,8,,1.0,1.0
2022,AIR_CONTROL,NAMO,Hors segment,4,5,13,,1.0,1.0
2022,AIR_CONTROL,NAMO,Hors segment,8,1,14,,0.0,0.928571428571429
2022,AIR_CONTROL,NAMO,Hors segment,9,1,15,,1.0,0.933333333333333
2022,AIR_CONTROL,NAMO,Hors segment,10,5,20,,1.0,0.95
2022,AIR_CONTROL,NAMO,Hors segment,12,3,23,,1.0,0.956521739130435
2022,AIR_CONTROL,Mayotte,Hors segment,10,1,1,,1.0,1.0
2022,LAND_CONTROL,Martinique,Hors segment,1,1,1,,1.0,1.0
2022,LAND_CONTROL,Martinique,Hors segment,2,3,4,,0.0,0.25
2022,LAND_CONTROL,Martinique,Hors segment,3,4,8,,0.0,0.125
